year;team 1;team 2;score;players;;;;;;;;;;;;;;;;;;;;;;
1973;Real Madrid;Granada;7-3;Miguel Ángel;Rubiñán;Benito;José Luis;Velázquez;Del Bosque;Pirri;Macanás;Aguilar;Grosso;Santillana;Marañón;San José;;;;;;;;;;
1973;Real Madrid;Las Palmas;5-0;Miguel Ángel;Rubiñán;Benito;José Luis;Velázquez;Del Bosque;Pirri;Macanás;Aguilar;Grosso;Santillana;San José;Marañón;;;;;;;;;;
1973;Las Palmas;Real Madrid;1-2;Miguel Ángel;Rubiñán;Benito;José Luis;Velázquez;Del Bosque;Pirri;Macanás;Aguilar;Grosso;Santillana;Zoco;Marañón;;;;;;;;;;
1973;Real Madrid;Barcelona;4-0;Miguel Ángel;Rubiñán;Benito;José Luis;Velázquez;Del Bosque;Pirri;Macanás;Aguilar;Grosso;Santillana;Touriño;Zoco;García Remón;Marañón;;;;;;;;
1974;Valencia;Real Madrid;1-2;Miguel Ángel;Benito;José Luis;Camacho;Del Bosque;Breitner;Vitoria;Pirri;Macanás;Roberto Martínez;Netzer;Grosso;Junquera;Rubiñán;Aguilar;;;;;;;;
1974;Real Madrid;Hércules;2-1;Miguel Ángel;Benito;José Luis;Camacho;Breitner;Del Bosque;Vitoria;Pirri;Macanás;Roberto Martínez;Netzer;Junquera;Grosso;Aguilar;Santillana;;;;;;;;
1974;Fram;Real Madrid;0-2;Miguel Ángel;José Luis;Benito;Camacho;Breitner;Del Bosque;Vitoria;Pirri;Macanás;Roberto Martínez;Netzer;Rubiñán;Grosso;Aguilar;Junquera;;;;;;;;
1974;Real Madrid;Fram;6-0;Miguel Ángel;Benito;José Luis;Camacho;Breitner;Vitoria;Pirri;Macanás;Aguilar;Netzer;Santillana;Rubiñán;Grosso;Junquera;Velázquez;;;;;;;;
1974;Real Madrid;Atlético de Madrid;1-0;Miguel Ángel;Benito;José Luis;Camacho;Vitoria;Breitner;Pirri;Macanás;Aguilar;Netzer;Santillana;Junquera;Rubiñán;Grosso;Velázquez;;;;;;;;
1974;Las Palmas;Real Madrid;1-2;Miguel Ángel;Rubiñán;Benito;Camacho;Breitner;Vitoria;Pirri;Macanás;Roberto Martínez;Netzer;Santillana;Grosso;;;;;;;;;;;
1974;Real Madrid;Austria Wien;3-0;Miguel Ángel;Benito;Rubiñán;Touriño;Camacho;Breitner;Pirri;Macanás;Roberto Martínez;Netzer;Santillana;Amancio;;;;;;;;;;;
1974;Real Madrid;Español;5-0;Miguel Ángel;Rubiñán;Benito;Camacho;Breitner;Pirri;Roberto Martínez;Amancio;Grosso;Netzer;Santillana;Aguilar;;;;;;;;;;;
1974;Real Madrid;Betis;3-2;Miguel Ángel;Rubiñán;Benito;Camacho;Del Bosque;Velázquez;Breitner;Amancio;Netzer;Grosso;Santillana;Aguilar;Touriño;;;;;;;;;;
