WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;1997;Villarreal;Numancia;0-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;David Ruiz Gómez;Octavio César Viñals González;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Ángel Manuel Mata Ajuria;Enrique Alonso Fernández;Santiago Castillejo Castillejo;;;;
0;1997;Numancia;Badajoz;0-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Carlos Docando Hierro;Octavio César Viñals González;Enrique Alonso Fernández;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Santiago Castillejo Castillejo;Miguel Zárate Rivero;Inro Wielkens;;;;;
0;1997;Toledo;Numancia;1-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;David Ruiz Gómez;Enrique Alonso Fernández;Octavio César Viñals González;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Víctor Alfonso Serrano Mosquera;David Martín Vargas;Carlos Docando Hierro;;;;
0;1997;Numancia;Racing de Santander;2-2;Laureano Echevarría Perales;Juan López Bravo;Carlos Docando Hierro;Ignacio Murillo Portillo;David Ruiz Gómez;Octavio César Viñals González;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Inro Wielkens;Jorge Barbarin Gárriz;Julio César Rodríguez Secco;Óscar Herreros Hernández;Santiago Castillejo Castillejo;;;;;
1;1997;Numancia;Logroñés;1-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;David Ruiz Gómez;Octavio César Viñals González;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Alberto Artigas Iriarte;Jorge Barbarin Gárriz;Julio César Rodríguez Secco;Inro Wielkens;Santiago Castillejo Castillejo;;;;
0;1997;Albacete;Numancia;2-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Carlos Docando Hierro;David Ruiz Gómez;Octavio César Viñals González;Víctor Alfonso Serrano Mosquera;Inro Wielkens;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Ángel Manuel Mata Ajuria;Santiago Castillejo Castillejo;;;;;
0;1997;Numancia;Sevilla;1-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Juan López Bravo;Ignacio Murillo Portillo;Ángel Manuel Mata Ajuria;Octavio César Viñals González;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Santiago Castillejo Castillejo;Víctor Alfonso Serrano Mosquera;Inro Wielkens;;;;;
0;1997;Eibar;Numancia;1-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Juan López Bravo;Ignacio Murillo Portillo;Octavio César Viñals González;Ángel Manuel Mata Ajuria;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Santiago Castillejo Castillejo;Miguel Zárate Rivero;Víctor Alfonso Serrano Mosquera;David Martín Vargas;;;;
0;1997;Racing de Santander;Numancia;1-0;Laureano Echevarría Perales;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Octavio César Viñals González;Miguel Zárate Rivero;Víctor Alfonso Serrano Mosquera;David Martín Vargas;Julio César Rodríguez Secco;Alberto Artigas Iriarte;Santiago Castillejo Castillejo;Javier Chacobo Soria;José Pedro Gallardo;Inro Wielkens;;;;
0;1997;Numancia;Atlético de Madrid B;0-0;Laureano Echevarría Perales;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Ángel Manuel Mata Ajuria;Víctor Alfonso Serrano Mosquera;Miguel Zárate Rivero;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Julio César Rodríguez Secco;Alberto Artigas Iriarte;Santiago Castillejo Castillejo;Inro Wielkens;David Martín Vargas;;;;
0;1997;Las Palmas;Numancia;5-1;Laureano Echevarría Perales;Óscar Herreros Hernández;Carlos Docando Hierro;Ignacio Murillo Portillo;Fernando José Porto Collazo;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Inro Wielkens;Julio César Rodríguez Secco;David Martín Vargas;Santiago Castillejo Castillejo;Alfonso Núñez Lecea;Javier Chacobo Soria;José Pedro Gallardo;;
0;1997;Numancia;Leganés;1-1;Laureano Echevarría Perales;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Víctor Alfonso Serrano Mosquera;Alberto Artigas Iriarte;Julio César Rodríguez Secco;David Martín Vargas;Inro Wielkens;Enrique Alonso Fernández;Santiago Castillejo Castillejo;;;;
0;1997;Lleida;Numancia;3-0;Laureano Echevarría Perales;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Octavio César Viñals González;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Miguel Zárate Rivero;David Martín Vargas;Santiago Castillejo Castillejo;Jorge Barbarin Gárriz;José Pedro Gallardo;Ricardo Enrique Moreno Abad;;;;
0;1997;Numancia;Alavés;0-2;Laureano Echevarría Perales;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Juan López Bravo;Ignacio Murillo Portillo;Miguel Zárate Rivero;Octavio César Viñals González;Jorge Barbarin Gárriz;David Martín Vargas;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Ángel Manuel Mata Ajuria;Santiago Castillejo Castillejo;;;;
0;1997;Ourense;Numancia;1-1;Laureano Echevarría Perales;Óscar Herreros Hernández;Juan López Bravo;Ignacio Murillo Portillo;David Ruiz Gómez;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Ángel Manuel Mata Ajuria;Enrique Alonso Fernández;Alberto Artigas Iriarte;David Martín Vargas;Miguel Zárate Rivero;Carlos Docando Hierro;Jorge Barbarin Gárriz;;;;
1;1997;Numancia;Levante;3-1;Laureano Echevarría Perales;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;David Ruiz Gómez;Octavio César Viñals González;Ricardo Enrique Moreno Abad;David Martín Vargas;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Ángel Manuel Mata Ajuria;;;;;
0;1997;Jaén;Numancia;1-0;Laureano Echevarría Perales;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Carlos Docando Hierro;Ignacio Murillo Portillo;Ángel Manuel Mata Ajuria;Octavio César Viñals González;Ricardo Enrique Moreno Abad;David Martín Vargas;Jorge Barbarin Gárriz;Santiago Castillejo Castillejo;Julio César Rodríguez Secco;;;;;
0;1997;Numancia;Osasuna;0-0;Alfonso Núñez Lecea;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Ángel Manuel Mata Ajuria;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;David Martín Vargas;Santiago Castillejo Castillejo;;;;;;
0;1997;Numancia;Xerez;1-1;Alfonso Núñez Lecea;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Ángel Manuel Mata Ajuria;Jorge Barbarin Gárriz;David Martín Vargas;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Fernando Morán Escudero;;;;;
1;1997;Hércules;Numancia;0-1;Alfonso Núñez Lecea;Fernando José Porto Collazo;Sergio Fernández Álvarez;Carlos Docando Hierro;Julián Palacios San Millán;David Ruiz Gómez;Alfonso Cortijo Cabrera;Fernando Morán Escudero;Ángel Manuel Mata Ajuria;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Ricardo Enrique Moreno Abad;Óscar Herreros Hernández;David Martín Vargas;;;;
0;1997;Elche;Numancia;3-0;Alfonso Núñez Lecea;Fernando José Porto Collazo;Sergio Fernández Álvarez;Carlos Docando Hierro;Julián Palacios San Millán;David Ruiz Gómez;Alfonso Cortijo Cabrera;Fernando Morán Escudero;Ángel Manuel Mata Ajuria;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Julio César Rodríguez Secco;Octavio César Viñals González;David Martín Vargas;;;;
0;1997;Numancia;Rayo Vallecano;0-1;Alfonso Núñez Lecea;Fernando José Porto Collazo;Carlos Docando Hierro;Sergio Fernández Álvarez;Juan López Bravo;Julián Palacios San Millán;Ángel Manuel Mata Ajuria;Fernando Morán Escudero;Octavio César Viñals González;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Ignacio Murillo Portillo;Fernando Manuel Có;;;;;
0;1997;Extremadura;Numancia;0-0;Alfonso Núñez Lecea;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Carlos Docando Hierro;Julián Palacios San Millán;Fernando Morán Escudero;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Alfonso Cortijo Cabrera;Ricardo Enrique Moreno Abad;Julio César Rodríguez Secco;;;;
0;1997;Numancia;Villarreal;1-2;Alfonso Núñez Lecea;Fernando José Porto Collazo;Carlos Docando Hierro;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Fernando Morán Escudero;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;David Martín Vargas;Ángel Manuel Mata Ajuria;Fernando Manuel Có;;;;
0;1997;Badajoz;Numancia;2-2;Alfonso Núñez Lecea;Fernando José Porto Collazo;Juan López Bravo;Carlos Docando Hierro;Ignacio Murillo Portillo;Julián Palacios San Millán;Fernando Morán Escudero;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Víctor Alfonso Serrano Mosquera;David Martín Vargas;Julio César Rodríguez Secco;;;;
1;1997;Numancia;Toledo;1-0;Alfonso Núñez Lecea;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Fernando Morán Escudero;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Víctor Alfonso Serrano Mosquera;Fernando Manuel Có;David Martín Vargas;;;;
0;1997;Logroñés;Numancia;2-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Fernando Morán Escudero;Ronald van de Meent;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Ricardo Enrique Moreno Abad;David Ruiz Gómez;Fernando Manuel Có;;;;
0;1997;Numancia;Albacete;1-1;Alfonso Núñez Lecea;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Ángel Ildefonso Rodríguez Nebreda;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;David Martín Vargas;Alberto Artigas Iriarte;Julio César Rodríguez Secco;Fernando Morán Escudero;Fernando Manuel Có;;;;
0;1997;Sevilla;Numancia;1-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Fernando Morán Escudero;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;David Martín Vargas;Fernando Manuel Có;Víctor Alfonso Serrano Mosquera;;;;
0;1997;Numancia;Eibar;0-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Juan López Bravo;Ignacio Murillo Portillo;Alfonso Cortijo Cabrera;Octavio César Viñals González;Fernando Morán Escudero;Ricardo Enrique Moreno Abad;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;David Martín Vargas;Víctor Alfonso Serrano Mosquera;Fernando Manuel Có;;;;;
0;1997;Atlético de Madrid B;Numancia;4-2;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Carlos Docando Hierro;Julián Palacios San Millán;Octavio César Viñals González;Fernando Morán Escudero;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;David Martín Vargas;Alfonso Cortijo Cabrera;Ricardo Enrique Moreno Abad;Fernando Manuel Có;;;;
0;1997;Numancia;Las Palmas;0-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Fernando Morán Escudero;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Fernando Manuel Có;Carlos Docando Hierro;David Martín Vargas;Ángel Manuel Mata Ajuria;Laureano Echevarría Perales;David Ruiz Gómez;;
1;1997;Leganés;Numancia;0-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Julián Palacios San Millán;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Fernando Manuel Có;Ángel Ildefonso Rodríguez Nebreda;Fernando Morán Escudero;David Martín Vargas;;;;
1;1997;Numancia;Lleida;1-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Carlos Docando Hierro;Ignacio Murillo Portillo;Julián Palacios San Millán;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Víctor Alfonso Serrano Mosquera;Fernando Manuel Có;Jorge Barbarin Gárriz;Santiago Castillejo Castillejo;Ángel Ildefonso Rodríguez Nebreda;Fernando Morán Escudero;;;;
0;1997;Alavés;Numancia;3-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Julián Palacios San Millán;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Víctor Alfonso Serrano Mosquera;Fernando Manuel Có;Jorge Barbarin Gárriz;Carlos Docando Hierro;Alfonso Cortijo Cabrera;Fernando Morán Escudero;;;;
1;1997;Numancia;Ourense;4-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Alfonso Cortijo Cabrera;Julián Palacios San Millán;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Fernando Morán Escudero;Jorge Barbarin Gárriz;Fernando Manuel Có;Ricardo Enrique Moreno Abad;Santiago Castillejo Castillejo;;;;
0;1997;Levante;Numancia;1-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Alfonso Cortijo Cabrera;Fernando Morán Escudero;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;Alberto Artigas Iriarte;Jorge Barbarin Gárriz;Julio César Rodríguez Secco;Santiago Castillejo Castillejo;Ricardo Enrique Moreno Abad;;;;
0;1997;Numancia;Jaén;2-2;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Fernando Morán Escudero;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;David Martín Vargas;Ricardo Enrique Moreno Abad;Fernando Manuel Có;;;;
1;1997;Osasuna;Numancia;0-1;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Ignacio Murillo Portillo;Juan López Bravo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Ricardo Enrique Moreno Abad;Carlos Docando Hierro;Santiago Castillejo Castillejo;;;;
0;1997;Xerez;Numancia;2-2;Alfonso Núñez Lecea;Óscar Herreros Hernández;Fernando José Porto Collazo;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Ricardo Enrique Moreno Abad;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Fernando Morán Escudero;Carlos Docando Hierro;Santiago Castillejo Castillejo;;;;
0;1997;Numancia;Hércules;0-0;Alfonso Núñez Lecea;Óscar Herreros Hernández;Juan López Bravo;Ignacio Murillo Portillo;Julián Palacios San Millán;Alfonso Cortijo Cabrera;Octavio César Viñals González;Fernando Morán Escudero;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Fernando Manuel Có;David Martín Vargas;;;;;
1;1998;Numancia;Mérida;2-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Alejandro Morán Santamaría;Francisco Javier Castaño Allende;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;Javier Moreno Valera;Iñigo Uribarri Aberasturi;Ángel Luis Camacho Bautista;;;;;
0;1998;Cultural Leonesa;Numancia;2-2;José Luis Diezma Izquierdo;Alejandro Díez Vega;Francisco Javier Suárez Lizano;Juan Eleder Acedo Elorriaga;Iñigo Uribarri Aberasturi;Ángel Luis Camacho Bautista;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Francisco Javier Castaño Allende;Pablo González Couñago;Rubén Blaya Cayuela;;;;
1;1998;Leganés;Numancia;0-5;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Alejandro Morán Santamaría;Javier Moreno Valera;Francisco Javier Suárez Lizano;Alberto Artigas Iriarte;Ángel Luis Camacho Bautista;;;;
0;1998;Numancia;Cultural Leonesa;1-1;José Luis Diezma Izquierdo;Alejandro Díez Vega;Moisés Álvarez Goya;Francisco Javier Suárez Lizano;Iñigo Uribarri Aberasturi;Julián Palacios San Millán;Alejandro Morán Santamaría;Francisco Javier Castaño Allende;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Pablo González Couñago;Octavio César Viñals González;Rubén Blaya Cayuela;Ángel Luis Camacho Bautista;;;;
1;1998;Numancia;Badajoz;2-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Juan Eleder Acedo Elorriaga;Alfonso Cortijo Cabrera;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Alejandro Morán Santamaría;Javier Moreno Valera;Ángel Luis Camacho Bautista;Rubén Blaya Cayuela;Moisés Álvarez Goya;;;;
1;1998;Osasuna;Numancia;0-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Francisco Javier Castaño Allende;Alejandro Morán Santamaría;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Javier Moreno Valera;Iñigo Uribarri Aberasturi;Ángel Luis Camacho Bautista;Jorge Barbarin Gárriz;;;;
1;1998;Barakaldo;Numancia;0-2;José Luis Diezma Izquierdo;Alejandro Díez Vega;Moisés Álvarez Goya;Francisco Javier Suárez Lizano;Iñigo Uribarri Aberasturi;Octavio César Viñals González;Ángel Luis Camacho Bautista;Alejandro Morán Santamaría;Enrique Alonso Fernández;Alberto Artigas Iriarte;Pablo González Couñago;Francisco Javier Castaño Allende;Jorge Barbarin Gárriz;Alfonso Cortijo Cabrera;;;;
1;1998;Numancia;Hércules;2-0;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Octavio César Viñals González;Ángel Ildefonso Rodríguez Nebreda;Alejandro Morán Santamaría;Francisco Javier Castaño Allende;Javier Moreno Valera;Ángel Luis Camacho Bautista;Iñigo Uribarri Aberasturi;Jorge Barbarin Gárriz;Rafael Márquez Ojea;Moisés Álvarez Goya;;
1;1998;Barcelona B;Numancia;0-4;José Luis Diezma Izquierdo;Alejandro Díez Vega;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;José Ignacio Hurtado Capilla;Alberto Artigas Iriarte;Javier Moreno Valera;Enrique Alonso Fernández;Ángel Luis Camacho Bautista;Jorge Barbarin Gárriz;;;;
1;1998;Numancia;Barakaldo;3-2;José Luis Diezma Izquierdo;Alejandro Díez Vega;Moisés Álvarez Goya;Francisco Javier Suárez Lizano;Iñigo Uribarri Aberasturi;Enrique Alonso Fernández;Francisco Javier Castaño Allende;Octavio César Viñals González;Rubén Blaya Cayuela;Alberto Artigas Iriarte;Pablo González Couñago;Alfonso Cortijo Cabrera;José Ignacio Hurtado Capilla;Ángel Luis Camacho Bautista;;;;
0;1998;Numancia;Albacete;1-1;José Luis Diezma Izquierdo;Juan Eleder Acedo Elorriaga;Alfonso Cortijo Cabrera;Julián Palacios San Millán;Ángel Luis Camacho Bautista;Alejandro Morán Santamaría;José Ignacio Hurtado Capilla;Francisco Javier Castaño Allende;Ángel Ildefonso Rodríguez Nebreda;Octavio César Viñals González;Javier Moreno Valera;Moisés Álvarez Goya;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;;;;
0;1998;Toledo;Numancia;1-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Juan Eleder Acedo Elorriaga;Alfonso Cortijo Cabrera;Julián Palacios San Millán;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Octavio César Viñals González;Alberto Artigas Iriarte;Javier Moreno Valera;Ángel Luis Camacho Bautista;Jorge Barbarin Gárriz;Moisés Álvarez Goya;;;;
1;1998;Numancia;Eibar;2-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Juan Eleder Acedo Elorriaga;Alfonso Cortijo Cabrera;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Octavio César Viñals González;Alejandro Morán Santamaría;Francisco Javier Castaño Allende;Alberto Artigas Iriarte;Javier Moreno Valera;Ángel Luis Camacho Bautista;Enrique Alonso Fernández;Jorge Barbarin Gárriz;;;;
0;1998;Numancia;Racing de Santander;0-1;José Luis Diezma Izquierdo;Alejandro Díez Vega;Moisés Álvarez Goya;Francisco Javier Suárez Lizano;Juan Eleder Acedo Elorriaga;Iñigo Uribarri Aberasturi;Ángel Luis Camacho Bautista;Alejandro Morán Santamaría;Enrique Alonso Fernández;José Ignacio Hurtado Capilla;Pablo González Couñago;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Rubén Blaya Cayuela;;;;
1;1998;Sporting de Gijón;Numancia;0-2;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Francisco Javier Castaño Allende;Ángel Ildefonso Rodríguez Nebreda;Alejandro Morán Santamaría;Octavio César Viñals González;Javier Moreno Valera;Ángel Luis Camacho Bautista;Moisés Álvarez Goya;Alberto Artigas Iriarte;;;;
0;1998;Numancia;Las Palmas;0-0;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Juan Eleder Acedo Elorriaga;Alfonso Cortijo Cabrera;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Octavio César Viñals González;Javier Moreno Valera;Ángel Luis Camacho Bautista;Alberto Artigas Iriarte;Jorge Barbarin Gárriz;Rafael Márquez Ojea;Moisés Álvarez Goya;;
0;1998;Racing de Santander;Numancia;1-1;José Luis Diezma Izquierdo;Alejandro Díez Vega;Moisés Álvarez Goya;Francisco Javier Suárez Lizano;Juan Eleder Acedo Elorriaga;Iñigo Uribarri Aberasturi;Francisco Javier Castaño Allende;Ángel Luis Camacho Bautista;Ángel Ildefonso Rodríguez Nebreda;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Rubén Blaya Cayuela;Pablo González Couñago;Enrique Alonso Fernández;;;;
1;1998;Mallorca B;Numancia;0-3;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Octavio César Viñals González;Francisco Javier Castaño Allende;Ángel Ildefonso Rodríguez Nebreda;Alejandro Morán Santamaría;Javier Moreno Valera;Francisco Javier Suárez Lizano;Pablo González Couñago;Ángel Luis Camacho Bautista;;;;
1;1998;Numancia;Atlético de Madrid B;2-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Juan Eleder Acedo Elorriaga;Julián Palacios San Millán;José Ignacio Hurtado Capilla;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Octavio César Viñals González;Javier Moreno Valera;Ángel Luis Camacho Bautista;Iñigo Uribarri Aberasturi;Pablo González Couñago;;;;
0;1998;Rayo Vallecano;Numancia;1-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Alfonso Cortijo Cabrera;Moisés Álvarez Goya;Iñigo Uribarri Aberasturi;José Ignacio Hurtado Capilla;Francisco Javier Castaño Allende;Ángel Ildefonso Rodríguez Nebreda;Alejandro Morán Santamaría;Octavio César Viñals González;Javier Moreno Valera;Pablo González Couñago;Alberto Artigas Iriarte;Ángel Luis Camacho Bautista;;;;
0;1998;Numancia;Logroñés;2-3;José Luis Diezma Izquierdo;Moisés Álvarez Goya;Alfonso Cortijo Cabrera;Iñigo Uribarri Aberasturi;Ángel Luis Camacho Bautista;José Ignacio Hurtado Capilla;Alejandro Morán Santamaría;Ángel Ildefonso Rodríguez Nebreda;Francisco Javier Castaño Allende;Octavio César Viñals González;Javier Moreno Valera;Óscar Herreros Hernández;Alberto Artigas Iriarte;Jorge Barbarin Gárriz;;;;
0;1998;Lleida;Numancia;2-1;José Luis Diezma Izquierdo;Óscar Herreros Hernández;Moisés Álvarez Goya;Alfonso Cortijo Cabrera;Julián Palacios San Millán;Iñigo Uribarri Aberasturi;Alejandro Morán Santamaría;Francisco Javier Castaño Allende;José Ignacio Hurtado Capilla;Jorge Barbarin Gárriz;Javier Moreno Valera;Ángel Luis Camacho Bautista;Alejandro Díez Vega;Alberto Artigas Iriarte;Rafael Márquez Ojea;Francisco Javier Suárez Lizano;;
