WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;;;;;;
1;1970;Español;Barcelona;0-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Francisco Fernández Rodríguez;Marcial Manuel Pina Morales;Narcís Martí Filosia;José Luis Romero Robledo;Pedro María Zabalza Inda;Lluís Pujol Codina;Carles Rexach Cerdà;Juan Manuel Asensi Ripoll;;;;;;;;;;;
0;1970;Barcelona;Real Madrid;0-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Marcial Manuel Pina Morales;José Luis Romero Robledo;Lluís Pujol Codina;Carles Rexach Cerdà;Ramón Alfonseda Pous;;;;;;;;;;;
0;1970;Valencia;Barcelona;1-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Francisco Fernández Rodríguez;Narcís Martí Filosia;Marcial Manuel Pina Morales;Josep Maria Fusté Blanch;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;;;;;;;;;;;
1;1970;Barcelona;Sevilla;5-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Francisco Fernández Rodríguez;Narcís Martí Filosia;Marcial Manuel Pina Morales;Juan Manuel Asensi Ripoll;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;Eladio Silvestre Graells;;;;;;;;;;;
1;1970;Granada;Barcelona;0-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Narcís Martí Filosia;Josep Maria Fusté Blanch;Juan Manuel Asensi Ripoll;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;;;;;;;;;;;;
1;1970;Barcelona;Real Sociedad;4-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Josep Maria Fusté Blanch;Juan Manuel Asensi Ripoll;Teófilo Dueñas Samper;Carles Rexach Cerdà;Salvador Sadurní Urpí;Bartolomé Paredes Feliu;Lluís Pujol Codina;Ramón Alfonseda Pous;;;;;;;;
1;1970;Gijón;Barcelona;0-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Josep Maria Fusté Blanch;Juan Manuel Asensi Ripoll;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;;;;;;;;;;;
1;1970;Barcelona;CD Málaga;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Josep Maria Fusté Blanch;Juan Manuel Asensi Ripoll;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;Ramón Alfonseda Pous;;;;;;;;;;
1;1970;Barcelona;Las Palmas;2-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Josep Maria Fusté Blanch;Juan Manuel Asensi Ripoll;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;Ramón Alfonseda Pous;;;;;;;;;;
0;1970;Atlético de Madrid;Barcelona;1-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Narcís Martí Filosia;Josep Maria Fusté Blanch;Marcial Manuel Pina Morales;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;Juan Manuel Asensi Ripoll;;;;;;;;;;
0;1970;Villarreal;Barcelona;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Josep Maria Fusté Blanch;Enrique Álvarez Costas;Ramón Alfonseda Pous;Teófilo Dueñas Samper;Carles Rexach Cerdà;Juan Manuel Asensi Ripoll;;;;;;;;;;;
1;1970;Barcelona;Villarreal;2-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Narcís Martí Filosia;Enrique Álvarez Costas;Teófilo Dueñas Samper;Carles Rexach Cerdà;;;;;;;;;;;;
0;1970;Atlético de Bilbao;Barcelona;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Enrique Álvarez Costas;Lluís Pujol Codina;Carles Rexach Cerdà;Teófilo Dueñas Samper;Pedro María Zabalza Inda;;;;;;;;;;
1;1970;Barcelona;Atlético de Bilbao;3-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Pedro María Zabalza Inda;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Lluís Pujol Codina;Carles Rexach Cerdà;Teófilo Dueñas Samper;;;;;;;;;;;
1;1970;Barcelona;Deportivo de La Coruña;4-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Pedro María Zabalza Inda;Carles Rexach Cerdà;Teófilo Dueñas Samper;Ramón Alfonseda Pous;Juan Carlos Pérez López;Enrique Álvarez Costas;;;;;;;;;;
0;1970;Deportivo de La Coruña;Barcelona;0-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Bartolomé Paredes Feliu;Francisco Fernández Rodríguez;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Pedro María Zabalza Inda;Carles Rexach Cerdà;Teófilo Dueñas Samper;Ramón Alfonseda Pous;Juan Manuel Asensi Ripoll;Josep Maria Fusté Blanch;;;;;;;;;;
1;1970;Atlético de Madrid;Barcelona;0-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Pedro María Zabalza Inda;Enrique Álvarez Costas;Marcial Manuel Pina Morales;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;;;;;;;;;;;
0;1970;Barcelona;Atlético de Madrid;1-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Pedro María Zabalza Inda;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Lluís Pujol Codina;Teófilo Dueñas Samper;Carles Rexach Cerdà;Juan Manuel Asensi Ripoll;;;;;;;;;;;
