WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;2004;Algeciras;Arenas de Armilla;1-0;Noé Calleja García;Diego Castillo Marchena;Benjamín Rodríguez Antón;Juan Pablo Vojvoda Rizzo;Mario González Ruiz;Arturo Pavón Jiménez;Fernando Esparza Aizkorbe;Pedro Belmonte Rincón;Aitor Santos Primo;Roberto Iván Agustín Suárez;Juan Carlos Rebollo Tabero;Luis San Julián Rodrigo;Jorge Zafra Herrera;Francisco Javier Amado Gutiérrez;;;;
0;2004;Badajoz;Algeciras;0-0;Noé Calleja García;Diego Castillo Marchena;Benjamín Rodríguez Antón;Juan Pablo Vojvoda Rizzo;Mario González Ruiz;David Pérez Arteaga;Fernando Esparza Aizkorbe;Aitor Santos Primo;Pedro Belmonte Rincón;Roberto Iván Agustín Suárez;Juan Carlos Rebollo Tabero;Jorge Zafra Herrera;Francisco Javier Amado Gutiérrez;Marcos Sequeiros Estévez;;;;
1;2004;Algeciras;FC Cartagena;1-0;Noé Calleja García;Diego Castillo Marchena;Benjamín Rodríguez Antón;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;Roberto Iván Agustín Suárez;Fernando Esparza Aizkorbe;David Pérez Arteaga;Aitor Santos Primo;Pedro Belmonte Rincón;Juan Carlos Rebollo Tabero;Luis San Julián Rodrigo;Mario González Ruiz;Jorge Zafra Herrera;;;;
0;2004;Díter Zafra;Algeciras;0-0;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;David Pérez Arteaga;Jorge Zafra Herrera;Fernando Esparza Aizkorbe;Roberto Iván Agustín Suárez;Pedro Belmonte Rincón;Juan Carlos Rebollo Tabero;Marcos Sequeiros Estévez;Mario González Ruiz;José María Jiménez Iglesias;;;;
1;2004;Algeciras;Talavera;1-0;Noé Calleja García;Diego Castillo Marchena;Benjamín Rodríguez Antón;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;David Pérez Arteaga;Pedro Belmonte Rincón;Roberto Iván Agustín Suárez;Jorge Zafra Herrera;Aitor Santos Primo;Juan Carlos Rebollo Tabero;Luis San Julián Rodrigo;Marcos Sequeiros Estévez;Mario González Ruiz;;;;
0;2004;Melilla;Algeciras;3-1;Noé Calleja García;José Manuel Rodríguez Ortega;Diego Castillo Marchena;Benjamín Rodríguez Antón;Arturo Pavón Jiménez;Roberto Iván Agustín Suárez;David Pérez Arteaga;Jorge Zafra Herrera;Aitor Santos Primo;Pedro Belmonte Rincón;Marcos Sequeiros Estévez;José Luis de la Paz Marín;Fernando Esparza Aizkorbe;Francisco Javier Amado Gutiérrez;;;;
0;2004;Lorca Deportiva;Algeciras;2-0;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Benjamín Rodríguez Antón;Arturo Pavón Jiménez;Aitor Santos Primo;Roberto Iván Agustín Suárez;David Pérez Arteaga;Jorge Zafra Herrera;Pedro Belmonte Rincón;Marcos Sequeiros Estévez;José Luis de la Paz Marín;Fernando Esparza Aizkorbe;Francisco Javier Amado Gutiérrez;;;;
1;2004;Algeciras;Linares;1-0;Noé Calleja García;Diego Castillo Marchena;Benjamín Rodríguez Antón;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;Jorge Zafra Herrera;David Pérez Arteaga;Roberto Iván Agustín Suárez;Pedro Belmonte Rincón;Aitor Santos Primo;Marcos Sequeiros Estévez;José Luis de la Paz Marín;Fernando Esparza Aizkorbe;Mario González Ruiz;;;;
0;2004;Alcalá;Algeciras;1-0;Noé Calleja García;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;José Luis de la Paz Marín;Roberto Iván Agustín Suárez;Pedro Belmonte Rincón;David Pérez Arteaga;Fernando Esparza Aizkorbe;Aitor Santos Primo;Isaac Luis Chico;Francisco Javier Amado Gutiérrez;;;;;;
0;2004;Algeciras;Sevilla B;0-2;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;David Pérez Arteaga;Jorge Zafra Herrera;Aitor Santos Primo;Roberto Iván Agustín Suárez;Pedro Belmonte Rincón;Juan Carlos Rebollo Tabero;Francisco Javier Amado Gutiérrez;José Luis de la Paz Marín;Fernando Esparza Aizkorbe;;;;
0;2004;Extremadura;Algeciras;0-0;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Mario González Ruiz;Arturo Pavón Jiménez;Fernando Esparza Aizkorbe;Pedro Belmonte Rincón;David Pérez Arteaga;Roberto Iván Agustín Suárez;Juan Carlos Rebollo Tabero;Francisco Javier Amado Gutiérrez;Isaac Luis Chico;;;;;
1;2004;Algeciras;Jerez;2-1;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Mario González Ruiz;Arturo Pavón Jiménez;Fernando Esparza Aizkorbe;Jorge Zafra Herrera;Pedro Belmonte Rincón;Roberto Iván Agustín Suárez;Francisco Javier Amado Gutiérrez;José María Jiménez Iglesias;Benjamín Rodríguez Antón;Aitor Santos Primo;;;;
0;2004;UD Marbella;Algeciras;1-1;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;Mario González Ruiz;Roberto Iván Agustín Suárez;Fernando Esparza Aizkorbe;Jorge Zafra Herrera;Pedro Belmonte Rincón;Francisco Javier Amado Gutiérrez;Marcos Sequeiros Estévez;Juan Carlos Rebollo Tabero;;;;;
0;2004;Algeciras;Don Benito;1-1;Noé Calleja García;José Manuel Rodríguez Ortega;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Fernando Esparza Aizkorbe;Pedro Belmonte Rincón;José Luis de la Paz Marín;Jorge Zafra Herrera;Francisco Javier Amado Gutiérrez;Juan Carlos Rebollo Tabero;José María Jiménez Iglesias;Marcos Sequeiros Estévez;;;;;
1;2004;Conquense;Algeciras;0-1;Noé Calleja García;Diego Castillo Marchena;Juan Pablo Vojvoda Rizzo;Luis San Julián Rodrigo;Mario González Ruiz;Arturo Pavón Jiménez;David Pérez Arteaga;Jorge Zafra Herrera;Roberto Iván Agustín Suárez;Francisco Javier Amado Gutiérrez;Juan Carlos Rebollo Tabero;José Manuel Rodríguez Ortega;José Luis de la Paz Marín;Marcos Sequeiros Estévez;;;;
0;2004;Algeciras;Ceuta;1-2;Noé Calleja García;José Manuel Rodríguez Ortega;Diego Castillo Marchena;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;Mario González Ruiz;Roberto Iván Agustín Suárez;David Pérez Arteaga;Jorge Zafra Herrera;Pedro Belmonte Rincón;Juan Carlos Rebollo Tabero;José Luis de la Paz Marín;Francisco Javier Amado Gutiérrez;Marcos Sequeiros Estévez;;;;
0;2004;Écija;Algeciras;2-1;Noé Calleja García;Diego Castillo Marchena;Luis San Julián Rodrigo;Juan Pablo Vojvoda Rizzo;Arturo Pavón Jiménez;Mario González Ruiz;Roberto Iván Agustín Suárez;David Pérez Arteaga;Jorge Zafra Herrera;Pedro Belmonte Rincón;Juan Carlos Rebollo Tabero;Adrián Maiquez Pérez;Marcos Sequeiros Estévez;Fernando Esparza Aizkorbe;;;;
0;2004;Algeciras;Jaén;0-0;Noé Calleja García;José Manuel Rodríguez Ortega;Diego Castillo Marchena;Luis San Julián Rodrigo;Mario González Ruiz;Arturo Pavón Jiménez;Fernando Esparza Aizkorbe;Adrián Maiquez Pérez;Jorge Zafra Herrera;Juan Carlos Rebollo Tabero;Marcos Sequeiros Estévez;José Luis de la Paz Marín;Francisco Javier Amado Gutiérrez;Aitor Santos Primo;;;;
1;2004;Tomelloso;Algeciras;0-1;David Sebastián Revuelta Díaz;José Manuel Rodríguez Ortega;Diego Castillo Marchena;Luis San Julián Rodrigo;Mario González Ruiz;Fernando Esparza Aizkorbe;Roberto Iván Agustín Suárez;Jorge Zafra Herrera;Adrián Maiquez Pérez;Marcos Sequeiros Estévez;Juan Carlos Rebollo Tabero;Isaac Jiménez González;Mario Pérez Rojo;José María Jiménez Iglesias;;;;
0;2005;Ceuta;Algeciras;1-0;Juan Sergio Arrue Gude;David Pascual Roque;Sergio Luque Márquez;José Galán Barba;Gonzalo Bonastre Fuster;Ángel Nieto Jurado;Xavier Morón Rodríguez;José Luis Vergara Serón;Mario Pérez Rojo;Francisco Javier Santos González;Juan Pablo Ruiz Pérez;Adrián Maiquez Pérez;Juan José Bautista Benítez;Francisco Javier Amado Gutiérrez;;;;
1;2005;Algeciras;Ceuta;1-0;Juan Sergio Arrue Gude;José Galán Barba;Gonzalo Bonastre Fuster;Sergio Luque Márquez;Ángel Nieto Jurado;Xavier Morón Rodríguez;Francisco Javier Santos González;Adrián Maiquez Pérez;Juan José Bautista Benítez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Mario Pérez Rojo;Francisco José Domínguez Rodríguez;José Luis Vergara Serón;;;;
0;2005;FC Cartagena;Algeciras;3-1;Juan Sergio Arrue Gude;José Galán Barba;Gonzalo Bonastre Fuster;Sergio Luque Márquez;Ángel Nieto Jurado;Mario Pérez Rojo;Limamou Mbengue Lima;Francisco Javier Gómez Santos;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Francisco José Domínguez Rodríguez;José Luis Vergara Serón;Adrián Maiquez Pérez;José Félix Romero García;David Pascual Roque;;
0;2005;Algeciras;UD Marbella;0-2;Juan Sergio Arrue Gude;José Galán Barba;Ángel Nieto Jurado;Sergio Luque Márquez;Xavier Morón Rodríguez;Francisco Javier Gómez Santos;Limamou Mbengue Lima;Juan Pedro Rico Domínguez;Francisco José Domínguez Rodríguez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;David Pascual Roque;Francisco Javier Amado Gutiérrez;Adrián Maiquez Pérez;;;;
0;2005;Sevilla B;Algeciras;1-1;Juan Sergio Arrue Gude;Gonzalo Bonastre Fuster;José Galán Barba;Ángel Nieto Jurado;Xavier Morón Rodríguez;Lewis Evoung;Limamou Mbengue Lima;José María Jiménez Iglesias;Adrián Maiquez Pérez;Juan José Bautista Benítez;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Mario Pérez Rojo;Francisco José Domínguez Rodríguez;;;;
0;2005;Algeciras;Córdoba;1-2;Juan Sergio Arrue Gude;Francisco José Ortiz Ravira;José Galán Barba;Ángel Nieto Jurado;Xavier Morón Rodríguez;Mario Pérez Rojo;Lewis Evoung;José María Jiménez Iglesias;Adrián Maiquez Pérez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Francisco José Domínguez Rodríguez;Limamou Mbengue Lima;Andrés Armada Pozo;;;;
0;2005;Linares;Algeciras;2-0;José Félix Romero García;Francisco José Ortiz Ravira;José Galán Barba;Ángel Nieto Jurado;José Luis Vergara Serón;Mario Pérez Rojo;Limamou Mbengue Lima;José María Jiménez Iglesias;Adrián Maiquez Pérez;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Lewis Evoung;Andrés Armada Pozo;Francisco Javier Gómez Santos;;;;
1;2005;Algeciras;Alcalá;1-0;José Félix Romero García;Marcelino Turrillo Monte de Oca;Francisco José Ortiz Ravira;Ángel Nieto Jurado;José Luis Vergara Serón;Xavier Morón Rodríguez;Francisco Javier Santos González;Mario Pérez Rojo;José María Jiménez Iglesias;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Francisco Javier Gómez Santos;Limamou Mbengue Lima;;;;
0;2005;Conquense;Algeciras;2-1;José Félix Romero García;Marcelino Turrillo Monte de Oca;José Galán Barba;Francisco José Ortiz Ravira;Ángel Nieto Jurado;Xavier Morón Rodríguez;Limamou Mbengue Lima;Francisco Javier Santos González;José María Jiménez Iglesias;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Adrián Maiquez Pérez;Juan José Bautista Benítez;Francisco Javier Gómez Santos;;;;
0;2005;Algeciras;Díter Zafra;1-3;Isaac Jiménez González;Francisco José Ortiz Ravira;José Galán Barba;Marcelino Turrillo Monte de Oca;Gonzalo Bonastre Fuster;Xavier Morón Rodríguez;Francisco Javier Gómez Santos;José María Jiménez Iglesias;Juan José Bautista Benítez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Francisco Javier Santos González;José Luis Vergara Serón;;;;;
0;2005;Extremadura;Algeciras;2-1;Isaac Jiménez González;Francisco José Ortiz Ravira;Sergio Luque Márquez;José Galán Barba;Gonzalo Bonastre Fuster;David Pascual Roque;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Francisco Javier Gómez Santos;Enrique Romero Gil;Francisco Javier Amado Gutiérrez;;;;
0;2005;Algeciras;Águilas;1-2;Isaac Jiménez González;Francisco José Ortiz Ravira;José Galán Barba;Gonzalo Bonastre Fuster;Sergio Luque Márquez;David Pascual Roque;Xavier Morón Rodríguez;José María Jiménez Iglesias;Francisco Javier Amado Gutiérrez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Rubén Epitié-Dyowe Roig;Francisco Javier Gómez Santos;Marcelino Turrillo Monte de Oca;;;;
1;2005;Almansa;Algeciras;0-2;Isaac Jiménez González;Francisco José Ortiz Ravira;Ángel Nieto Jurado;Gonzalo Bonastre Fuster;Sergio Luque Márquez;David Pascual Roque;Xavier Morón Rodríguez;Adrián Maiquez Pérez;Francisco Javier Amado Gutiérrez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;José Luis Vergara Serón;Francisco Javier Gómez Santos;;;;;
0;2005;Algeciras;Écija;0-0;Isaac Jiménez González;Francisco José Ortiz Ravira;Sergio Luque Márquez;Ángel Nieto Jurado;David Pascual Roque;José María Jiménez Iglesias;Adrián Maiquez Pérez;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Limamou Mbengue Lima;José Luis Vergara Serón;;;;
0;2005;Villanueva;Algeciras;2-1;Isaac Jiménez González;Francisco José Ortiz Ravira;Sergio Luque Márquez;Ángel Nieto Jurado;David Pascual Roque;Adrián Maiquez Pérez;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;José Galán Barba;Limamou Mbengue Lima;Juan José Bautista Benítez;;;;
1;2005;Algeciras;Jaén;2-0;Isaac Jiménez González;Francisco José Ortiz Ravira;Sergio Luque Márquez;Ángel Nieto Jurado;David Pascual Roque;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Juan José Bautista Benítez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Adrián Maiquez Pérez;Francisco Javier Amado Gutiérrez;Limamou Mbengue Lima;;;;
0;2005;Baza;Algeciras;2-0;José Félix Romero García;Francisco José Ortiz Ravira;Sergio Luque Márquez;Ángel Nieto Jurado;David Pascual Roque;Adrián Maiquez Pérez;José María Jiménez Iglesias;Limamou Mbengue Lima;Juan Pedro Rico Domínguez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Xavier Morón Rodríguez;José Luis Vergara Serón;Francisco Javier Amado Gutiérrez;;;;
0;2005;Algeciras;Ceuta;0-0;José Félix Romero García;Sergio Luque Márquez;Gonzalo Bonastre Fuster;Ángel Nieto Jurado;José María Jiménez Iglesias;Limamou Mbengue Lima;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Juan José Bautista Benítez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;David Pascual Roque;José Luis Vergara Serón;Adrián Maiquez Pérez;;;;
0;2005;Algeciras;Jaén;1-1;Isaac Jiménez González;Francisco José Ortiz Ravira;José Galán Barba;Ángel Nieto Jurado;Marcelino Turrillo Monte de Oca;Julio Cabello Martín;Limamou Mbengue Lima;José Luis Vergara Serón;Mario Pérez Rojo;Francisco Javier Gómez Santos;Francisco Javier Amado Gutiérrez;Rubén Epitié-Dyowe Roig;Daniel Ávalos López;apa;;;;
0;2005;Algeciras;Talavera;1-2;José Félix Romero García;Francisco José Ortiz Ravira;José Galán Barba;Gonzalo Bonastre Fuster;Sergio Luque Márquez;Ángel Nieto Jurado;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan José Bautista Benítez;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Mario Pérez Rojo;Adrián Maiquez Pérez;;;;
0;2005;Jaén;Algeciras;0-0;Isaac Jiménez González;Francisco José Ortiz Ravira;Gonzalo Bonastre Fuster;Ángel Nieto Jurado;David Pascual Roque;José María Jiménez Iglesias;Adrián Maiquez Pérez;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Enrique Romero Gil;Juan Pablo Ruiz Pérez;Mario Pérez Rojo;Francisco Javier Gómez Santos;Francisco Javier Santos González;;;;
1;2005;Badajoz;Algeciras;1-3;José Félix Romero García;Alfonso Palma Carmona;Antonio Jesús González Reyes;Ángel Nieto Jurado;Rafael Berenguer Soriano;Juan José Alfaro Ligero;Xavier Morón Rodríguez;José María Jiménez Iglesias;Juan Pedro Rico Domínguez;Enrique Romero Gil;Juan Pablo Ruiz Pérez;Adrián Maiquez Pérez;Gonzalo Bonastre Fuster;Andrés Armada Pozo;;;;
1;2005;Algeciras;UD Mérida;2-1;Javier Fernández Sanz;Antonio Jesús González Reyes;Alfonso Palma Carmona;Ángel Nieto Jurado;Rafael Berenguer Soriano;José María Jiménez Iglesias;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Enrique Romero Gil;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Francisco José Ortiz Ravira;José Luis Rondo Polo;;;;
1;2005;Algeciras;FC Cartagena;2-1;Javier Fernández Sanz;José Luis Rondo Polo;Antonio Jesús González Reyes;Ángel Nieto Jurado;Alfonso Palma Carmona;Rafael Berenguer Soriano;José María Jiménez Iglesias;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Enrique Romero Gil;Andrés Armada Pozo;Adrián Maiquez Pérez;Juan Pedro Rico Domínguez;Francisco José Ortiz Ravira;;;;
0;2005;UD Marbella;Algeciras;1-1;Javier Fernández Sanz;José Luis Rondo Polo;Francisco José Ortiz Ravira;Antonio Jesús González Reyes;Ángel Nieto Jurado;Alfonso Palma Carmona;Rafael Berenguer Soriano;Juan José Alfaro Ligero;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan Pablo Ruiz Pérez;Enrique Romero Gil;Juan Pedro Rico Domínguez;Andrés Armada Pozo;;;;
0;2005;Algeciras;Sevilla B;0-2;Javier Fernández Sanz;José Luis Rondo Polo;Antonio Jesús González Reyes;Ángel Nieto Jurado;Alfonso Palma Carmona;Rafael Berenguer Soriano;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Enrique Romero Gil;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Francisco José Ortiz Ravira;José María Jiménez Iglesias;;;;
0;2005;Córdoba;Algeciras;1-1;José Félix Romero García;José Luis Rondo Polo;Alfonso Palma Carmona;Ángel Nieto Jurado;Francisco José Ortiz Ravira;Rafael Berenguer Soriano;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Enrique Romero Gil;José María Jiménez Iglesias;;;;;
0;2005;Algeciras;Linares;2-2;José Félix Romero García;José Luis Rondo Polo;Ángel Nieto Jurado;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Rafael Berenguer Soriano;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Adrián Maiquez Pérez;Juan Manuel Barba Ramos;Javier Fernández Sanz;;;;
0;2005;Alcalá;Algeciras;1-0;José Félix Romero García;José Luis Rondo Polo;Antonio Jesús González Reyes;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Rafael Berenguer Soriano;José María Jiménez Iglesias;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;Adrián Maiquez Pérez;Juan Pedro Rico Domínguez;;;;;
0;2005;Algeciras;Conquense;0-0;José Félix Romero García;José Luis Rondo Polo;Antonio Jesús González Reyes;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Rafael Berenguer Soriano;José María Jiménez Iglesias;Juan Manuel Barba Ramos;Juan José Alfaro Ligero;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Xavier Morón Rodríguez;Andrés Armada Pozo;Adrián Maiquez Pérez;;;;
0;2005;Díter Zafra;Algeciras;2-2;José Félix Romero García;José Luis Rondo Polo;Ángel Nieto Jurado;Rafael Berenguer Soriano;Alfonso Palma Carmona;Xavier Morón Rodríguez;José María Jiménez Iglesias;Juan José Alfaro Ligero;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;Juan Manuel Barba Ramos;Adrián Maiquez Pérez;David Pascual Roque;;;;
1;2005;Algeciras;Extremadura;3-2;José Félix Romero García;José Luis Rondo Polo;Francisco José Ortiz Ravira;Rafael Berenguer Soriano;Antonio Jesús González Reyes;Alfonso Palma Carmona;José María Jiménez Iglesias;Juan Manuel Barba Ramos;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Juan Pablo Ruiz Pérez;David Pascual Roque;Juan Pedro Rico Domínguez;;;;;
0;2005;Águilas;Algeciras;1-1;Javier Fernández Sanz;José Luis Rondo Polo;David Pascual Roque;Antonio Jesús González Reyes;Ángel Nieto Jurado;Rafael Berenguer Soriano;Alfonso Palma Carmona;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan Manuel Barba Ramos;Juan José Alfaro Ligero;Francisco Javier Gómez Santos;Adrián Maiquez Pérez;;;;;
0;2005;Algeciras;Almansa;1-1;Javier Fernández Sanz;José Luis Rondo Polo;Francisco José Ortiz Ravira;Ángel Nieto Jurado;Rafael Berenguer Soriano;Alfonso Palma Carmona;Adrián Maiquez Pérez;Xavier Morón Rodríguez;Juan Manuel Barba Ramos;Juan José Alfaro Ligero;Juan Pablo Ruiz Pérez;Francisco Javier Gómez Santos;Andrés Armada Pozo;Juan Pedro Rico Domínguez;;;;
0;2005;Écija;Algeciras;2-1;Javier Fernández Sanz;José Luis Rondo Polo;Francisco José Ortiz Ravira;Rafael Berenguer Soriano;Antonio Jesús González Reyes;Ángel Nieto Jurado;José María Jiménez Iglesias;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Isaac Luis Chico;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;;;;;;
0;2005;Algeciras;Villanueva;2-3;Javier Fernández Sanz;José Luis Rondo Polo;Francisco José Ortiz Ravira;Antonio Jesús González Reyes;Rafael Berenguer Soriano;Alfonso Palma Carmona;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan José Alfaro Ligero;Isaac Luis Chico;Juan Pablo Ruiz Pérez;José Félix Romero García;Andrés Armada Pozo;;;;;
0;2005;Jaén;Algeciras;2-1;José Félix Romero García;José Luis Rondo Polo;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Antonio Jesús González Reyes;Ángel Nieto Jurado;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan José Alfaro Ligero;Isaac Luis Chico;Juan Pablo Ruiz Pérez;Francisco Javier Gómez Santos;Adrián Maiquez Pérez;Andrés Armada Pozo;;;;
0;2005;Algeciras;Baza;0-2;José Félix Romero García;José Luis Rondo Polo;Antonio Jesús González Reyes;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Xavier Morón Rodríguez;José María Jiménez Iglesias;Juan José Alfaro Ligero;Juan Pedro Rico Domínguez;Isaac Luis Chico;Juan Pablo Ruiz Pérez;Andrés Armada Pozo;;;;;;
0;2005;Ceuta;Algeciras;0-0;Isaac Jiménez González;José Luis Rondo Polo;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Antonio Jesús González Reyes;Ángel Nieto Jurado;Rafael Berenguer Soriano;Juan José Alfaro Ligero;Xavier Morón Rodríguez;Juan Pedro Rico Domínguez;Juan Pablo Ruiz Pérez;Isaac Luis Chico;Francisco Javier Gómez Santos;Andrés Armada Pozo;;;;
0;2005;Talavera;Algeciras;4-0;Isaac Jiménez González;José Luis Rondo Polo;Francisco José Ortiz Ravira;Ángel Nieto Jurado;Antonio Jesús González Reyes;Rafael Berenguer Soriano;José María Jiménez Iglesias;Xavier Morón Rodríguez;Juan José Alfaro Ligero;Isaac Luis Chico;Juan Pablo Ruiz Pérez;Marcelino Turrillo Monte de Oca;Adrián Maiquez Pérez;Francisco Javier Gómez Santos;;;;
0;2005;Algeciras;Badajoz;0-0;Isaac Jiménez González;Antonio Jesús González Reyes;Francisco José Ortiz Ravira;Alfonso Palma Carmona;Marcelino Turrillo Monte de Oca;Xavier Morón Rodríguez;Francisco Javier Gómez Santos;Adrián Maiquez Pérez;Juan José Alfaro Ligero;Juan Pedro Rico Domínguez;Isaac Luis Chico;José María Jiménez Iglesias;Andrés Armada Pozo;Juan Pablo Ruiz Pérez;;;;
1;2005;UD Mérida;Algeciras;1-2;Isaac Jiménez González;David Pascual Roque;Alfonso Palma Carmona;Antonio Jesús González Reyes;Francisco José Ortiz Ravira;Ángel Nieto Jurado;José María Jiménez Iglesias;Adrián Maiquez Pérez;Xavier Morón Rodríguez;Francisco Javier Gómez Santos;Andrés Armada Pozo;Julio Cabello Martín;Juan Pablo Ruiz Pérez;Daniel Ávalos López;;;;
0;2007;Águilas;Algeciras;2-1;José Félix Romero García;Manuel Ángel Esteban;Francisco José Ortiz Ravira;José Luis Rico Jurado;José María Jiménez Iglesias;Jacinto Cabrera Gijón;Juan José Alfaro Ligero;Nicolás Alejandro Chietino;José Carlos Romero Infante;Adrián Maiquez Pérez;Daniel Lucas Segovia;Francisco Jesús Flores Ramírez;Juan Carlos Ortiz Padilla;Alexis Jiménez Medina;Javier Cuadra Borrego;Mario Pérez Rojo;;
1;2007;Algeciras;Mazarrón;1-0;Javier Cuadra Borrego;Manuel Ángel Esteban;Francisco José Ortiz Ravira;Francisco Jesús Flores Ramírez;Alexis Jiménez Medina;Juan José Alfaro Ligero;Nicolás Alejandro Chietino;José Carlos Romero Infante;Adrián Maiquez Pérez;Juan Pedro Rico Domínguez;Manuel Calvente Uceda;José Luis Rico Jurado;Pedro Muñoz Molina;Jacinto Cabrera Gijón;;;;
0;2007;Algeciras;UD Mérida;0-2;José Félix Romero García;Manuel Ángel Esteban;Francisco José Ortiz Ravira;José Luis Rico Jurado;Jacinto Cabrera Gijón;Francisco Jesús Flores Ramírez;Juan José Alfaro Ligero;Nicolás Alejandro Chietino;José Carlos Romero Infante;Adrián Maiquez Pérez;Daniel Lucas Segovia;Alexis Jiménez Medina;Juan Carlos Ortiz Padilla;Juan Pedro Rico Domínguez;Javier Cuadra Borrego;Rubén Borrallo Real;;
0;2007;Algeciras;Dénia;0-1;Javier Cuadra Borrego;Manuel Ángel Esteban;José Luis Rico Jurado;Rubén Borrallo Real;Francisco Jesús Flores Ramírez;Nicolás Alejandro Chietino;Juan José Alfaro Ligero;Alexis Jiménez Medina;José Carlos Romero Infante;Juan Pedro Rico Domínguez;Daniel Lucas Segovia;Juan Carlos Ortiz Padilla;Liam Walker;Jacinto Cabrera Gijón;;;;
