WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;1981;Mirandés;Racing de Ferrol;2-0;José Luis Salazar Ayuso;José Usle Expósito;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Isaac Aketxe Aranceta;Arsenio Castillo Santos;Jaime Arechavaleta Martínez de Quel;Rafael Ventosa Fernández;Rufino Requejo Martín;Javier Ignacio Antolín Albizu;Julián Peinado Caro;Carlos Delcourt Corral;;;;;
0;1981;Mirandés;Bilbao Athletic;1-1;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Rufino Requejo Martín;Javier Ignacio Antolín Albizu;Higinio Barrante Rodríguez;Salvador Alberto Royo Brusel;;;;;
0;1981;Baracaldo;Mirandés;2-1;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Jesús Ángel Tamayo Riaño;;;;;;
0;1981;Mirandés;Sestao;0-1;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Jesús Ángel Tamayo Riaño;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Salvador Alberto Royo Brusel;Rafael Ventosa Fernández;;;;;
0;1981;Tenerife;Mirandés;1-0;José Muñoz Sarasola;Enrique de la Viuda Martínez;José Usle Expósito;Guillermo de Haro López;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Jaime Arechavaleta Martínez de Quel;Rafael Ventosa Fernández;Arsenio Castillo Santos;Julián Peinado Caro;Javier Ignacio Antolín Albizu;Jesús Ángel Tamayo Riaño;José Bellido Cárdenas;;;;;
1;1981;Mirandés;Andorra CF;1-0;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Rufino Requejo Martín;Rafael Ventosa Fernández;;;;;
0;1981;Sporting Atlético;Mirandés;1-0;José Muñoz Sarasola;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;José Usle Expósito;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rufino Requejo Martín;Javier Ignacio Antolín Albizu;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Julián Peinado Caro;;;;;;
0;1981;Mirandés;RSD Alcalá;1-1;José Muñoz Sarasola;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Rafael Ventosa Fernández;Javier Ignacio Antolín Albizu;Rufino Requejo Martín;;;;;;
0;1981;Barcelona Atlético;Mirandés;4-0;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;Enrique de la Viuda Martínez;Guillermo de Haro López;Lorenzo Parra Gómez;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Arsenio Castillo Santos;Jaime Arechavaleta Martínez de Quel;Javier Ignacio Antolín Albizu;Julián Peinado Caro;Salvador Alberto Royo Brusel;;;;;
1;1981;Mirandés;Lleida;2-0;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Salvador Alberto Royo Brusel;;;;;;
0;1981;San Sebastián;Mirandés;1-1;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Guillermo de Haro López;Enrique de la Viuda Martínez;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Rafael Ventosa Fernández;Salvador Alberto Royo Brusel;Higinio Barrante Rodríguez;rtega;;;
1;1981;Mirandés;Erandio;1-0;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Julián Peinado Caro;Lorenzo Parra Gómez;Salvador Alberto Royo Brusel;;;;;
0;1981;Zamora;Mirandés;1-0;José Muñoz Sarasola;Enrique de la Viuda Martínez;José Usle Expósito;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Julián Peinado Caro;Jaime Arechavaleta Martínez de Quel;Javier Ignacio Antolín Albizu;Higinio Barrante Rodríguez;Lorenzo Parra Gómez;;;;;
0;1981;Cultural Leonesa;Mirandés;2-2;José Muñoz Sarasola;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Higinio Barrante Rodríguez;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Javier Ignacio Antolín Albizu;Arsenio Castillo Santos;Lorenzo Parra Gómez;Julián Peinado Caro;;;;;
1;1981;Mirandés;Ensidesa;2-0;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Javier Ignacio Antolín Albizu;Julián Peinado Caro;Lorenzo Parra Gómez;Salvador Alberto Royo Brusel;;;;;
0;1981;Palencia CF;Mirandés;2-0;José Muñoz Sarasola;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;José Usle Expósito;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Julián Peinado Caro;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Higinio Barrante Rodríguez;Salvador Alberto Royo Brusel;;;;;
0;1981;Mirandés;Huesca;1-2;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;Higinio Barrante Rodríguez;Julián Peinado Caro;;;;;
0;1981;Logroñés;Mirandés;3-0;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Rafael Ventosa Fernández;Jaime Arechavaleta Martínez de Quel;Arsenio Castillo Santos;Javier Ignacio Antolín Albizu;;;;;;;
1;1981;Mirandés;Compostela;2-1;José Muñoz Sarasola;Enrique de la Viuda Martínez;Lorenzo Grandmontagne Robledo;Guillermo de Haro López;Carlos Delcourt Corral;Isaac Aketxe Aranceta;Julián Peinado Caro;Javier Ignacio Antolín Albizu;Salvador Alberto Royo Brusel;Arsenio Castillo Santos;Rafael Ventosa Fernández;Miguel Ángel Tomé Ocio;;;;;;
0;1981;Racing de Ferrol;Mirandés;8-1;José Muñoz Sarasola;Lorenzo Grandmontagne Robledo;José Usle Expósito;Enrique de la Viuda Martínez;Guillermo de Haro López;Isaac Aketxe Aranceta;Julián Peinado Caro;Javier Ignacio Antolín Albizu;Salvador Alberto Royo Brusel;Rafael Ventosa Fernández;Arsenio Castillo Santos;Jesús Ángel Tamayo Riaño;Miguel Ángel Tomé Ocio;;;;;
0;1987;Mirandés;Andorra CF;0-2;Ángel González Espinosa;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Luis Clemente Gordo;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Ignacio Castillo Santos;Fernando Guinea Solórzano;José Ricardo Ortiz Miranda;;;;;
0;1987;Osasuna Promesas;Mirandés;5-0;Ángel González Espinosa;Fernando Guinea Solórzano;osé Luis;rroyo;José Carlos Gómez Valderrama;José Ignacio Fol Andrés;Silvino Ruiz González;José Luis Clemente Gordo;José Ignacio Roselló Miravete;José Ignacio Castillo Santos;Alfredo Martínez de Compañón Jurado;Luis Carlos Ortiz de Guinea García;Arturo Riaño Díez;;;;;
0;1987;Tarrasa;Mirandés;2-0;Santiago Solaun Ruiz de Gauna;Fernando Guinea Solórzano;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Silvino Ruiz González;José Luis Clemente Gordo;José Ignacio Roselló Miravete;José Ignacio Castillo Santos;Arturo Riaño Díez;Luis Carlos Ortiz de Guinea García;Alfredo Martínez de Compañón Jurado;;;;;
1;1987;Mirandés;Osasuna Promesas;3-2;Santiago Solaun Ruiz de Gauna;Fernando Guinea Solórzano;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;José Ignacio Castillo Santos;Arturo Riaño Díez;José Luis Clemente Gordo;;;;;;
0;1987;Mirandés;Poblense;0-1;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Ignacio Castillo Santos;Luis Carlos Ortiz de Guinea García;José Luis Clemente Gordo;;;;;
0;1987;Deportivo Aragón;Mirandés;7-1;Santiago Solaun Ruiz de Gauna;Fernando Guinea Solórzano;José Luis González Rebollo;Jesús García Pérez;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;José Luis Clemente Gordo;Arturo Riaño Díez;José Ignacio Castillo Santos;Silvino Ruiz González;José Ignacio Fol Andrés;;;;;
1;1987;Mirandés;Atlético Baleares;2-1;Ángel González Espinosa;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Ricardo Ortiz Miranda;Arturo Riaño Díez;José Ignacio Castillo Santos;José Ignacio Roselló Miravete;José Luis González Rebollo;;;;;
0;1987;Osasuna Promesas;Mirandés;0-0;Ángel González Espinosa;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Ignacio Roselló Miravete;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Ricardo Ortiz Miranda;Arturo Riaño Díez;José Luis Clemente Gordo;;;;;;
0;1987;Mirandés;Arnedo;1-1;Ángel González Espinosa;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Ignacio Roselló Miravete;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Ricardo Ortiz Miranda;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;;;;;;
0;1987;Andorra;Mirandés;3-1;Santiago Solaun Ruiz de Gauna;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Jesús García Pérez;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Luis Clemente Gordo;José Ignacio Roselló Miravete;Luis Carlos Ortiz de Guinea García;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Ricardo Ortiz Miranda;José Ignacio Fol Andrés;;;;;
1;1987;Mirandés;Constancia;1-0;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Juan Carlos Aguirre García;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Luis Clemente Gordo;;;;;;
0;1987;Badía;Mirandés;4-2;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Jesús García Pérez;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;José Luis Clemente Gordo;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;José Ricardo Ortiz Miranda;;;;;;
0;1987;Mirandés;Gimnástico de Tarragona;1-1;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Luis Clemente Gordo;José Ignacio Fol Andrés;;;;;
1;1987;Girona;Mirandés;0-1;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;José Luis Clemente Gordo;Arturo Riaño Díez;José Ricardo Ortiz Miranda;;;;;;
1;1987;Mirandés;Barcelona Aficionados;4-2;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Jesús García Pérez;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;Óscar Engonga Maté;José Ricardo Ortiz Miranda;;;;;
0;1987;Fraga;Mirandés;1-1;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;Óscar Engonga Maté;;;;;;
0;1987;Mirandés;Hospitalet;1-1;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Jesús García Pérez;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Jesús Ángel Tamayo Riaño;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;José Ignacio Roselló Miravete;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;José Luis Clemente Gordo;José Ricardo Ortiz Miranda;;;;;
0;1987;Sporting Mahonés;Mirandés;2-1;Santiago Solaun Ruiz de Gauna;Luis Ángel Sicilia Doménech;Fernando Guinea Solórzano;Jesús García Pérez;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;Silvino Ruiz González;José Ignacio Fol Andrés;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;Arturo Riaño Díez;Alfredo Martínez de Compañón Jurado;José Ignacio Roselló Miravete;;;;;
0;1987;Mirandés;San Sebastián;1-2;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;Luis Carlos Ortiz de Guinea García;José Carlos Gómez Valderrama;José Ricardo Ortiz Miranda;Arturo Riaño Díez;José Luis Clemente Gordo;Silvino Ruiz González;Ángel González Espinosa;Luis Alfonso Varas del Val;José Ignacio Roselló Miravete;;
0;1987;Mirandés;Mollerussa;2-2;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Luis Alfonso Varas del Val;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;Fernando Guinea Solórzano;José Carlos Gómez Valderrama;José Ignacio Fol Andrés;Silvino Ruiz González;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;José Luis Clemente Gordo;José Ricardo Ortiz Miranda;;;;;
0;1987;Júpiter;Mirandés;3-2;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Luis Alfonso Varas del Val;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;Fernando Guinea Solórzano;Silvino Ruiz González;José Ignacio Fol Andrés;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;José Ricardo Ortiz Miranda;José Luis González Rebollo;Arturo Riaño Díez;;;;;
0;1987;Andorra CF;Mirandés;1-0;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;José Luis González Rebollo;Juan Carlos Aguirre García;Jesús Ángel Tamayo Riaño;Luis Carlos Ortiz de Guinea García;José Ignacio Fol Andrés;Silvino Ruiz González;José Carlos Gómez Valderrama;Alfredo Martínez de Compañón Jurado;Óscar Engonga Maté;Arturo Riaño Díez;;;;;
1;1987;Mirandés;Tarrasa;3-0;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Juan Carlos Aguirre García;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;Óscar Engonga Maté;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;Silvino Ruiz González;;;;;
0;1987;Poblense;Mirandés;2-1;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Juan Carlos Aguirre García;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;Óscar Engonga Maté;José Carlos Gómez Valderrama;Luis Carlos Ortiz de Guinea García;Alfredo Martínez de Compañón Jurado;José Ignacio Roselló Miravete;Arturo Riaño Díez;;;;;
1;1987;Mirandés;Deportivo Aragón;2-0;Santiago Solaun Ruiz de Gauna;Fernando Guinea Solórzano;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;José Luis González Rebollo;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Silvino Ruiz González;Luis Carlos Ortiz de Guinea García;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Ignacio Roselló Miravete;Óscar Engonga Maté;;;;;
0;1987;Atlético Baleares;Mirandés;2-0;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Luis Ángel Sicilia Doménech;Fernando Guinea Solórzano;Juan Carlos Aguirre García;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;Óscar Engonga Maté;Silvino Ruiz González;Alfredo Martínez de Compañón Jurado;José Ignacio Roselló Miravete;José Carlos Gómez Valderrama;;;;;
0;1987;Mirandés;Osasuna Promesas;1-1;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Juan Carlos Aguirre García;José Luis González Rebollo;Jesús Ángel Tamayo Riaño;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Arturo Riaño Díez;Juan Carlos Jiménez Ramírez;Luis Ángel Sicilia Doménech;Alfredo Martínez de Compañón Jurado;;;;;
0;1987;Arnedo;Mirandés;3-0;Santiago Solaun Ruiz de Gauna;Jesús García Pérez;Fernando Guinea Solórzano;Luis Ángel Sicilia Doménech;Juan Carlos Aguirre García;José Luis González Rebollo;Silvino Ruiz González;José Carlos Gómez Valderrama;José Ignacio Roselló Miravete;Alfredo Martínez de Compañón Jurado;Arturo Riaño Díez;José Luis Clemente Gordo;José Ignacio Fol Andrés;;;;;
1;1987;Mirandés;Andorra;2-1;Ángel González Espinosa;Jesús García Pérez;Juan Carlos Aguirre García;Luis Ángel Sicilia Doménech;Fernando Guinea Solórzano;José Ignacio Fol Andrés;José Carlos Gómez Valderrama;Silvino Ruiz González;José Ignacio Roselló Miravete;José Ramón Chavarri Bravo;Alfredo Martínez de Compañón Jurado;José Luis Clemente Gordo;Arturo Riaño Díez;;;;;
0;1987;Constancia;Mirandés;3-2;Ángel González Espinosa;Jesús García Pérez;José Luis González Rebollo;Juan Carlos Aguirre García;Luis Ángel Sicilia Doménech;Silvino Ruiz González;José Ignacio Fol Andrés;José Ignacio Roselló Miravete;José Carlos Gómez Valderrama;José Ramón Chavarri Bravo;Arturo Riaño Díez;Luis Carlos Ortiz de Guinea García;;;;;;
